shoulder_width_ratio,hip_width_ratio,shoulder_hip_ratio,torso_ratio,upper_leg_ratio,lower_leg_ratio,crural_index,upper_arm_ratio,forearm_ratio,ape_index,cog_ratio,upper_body_ratio,sport,gender
0.22165341537007735,0.12194750292134661,1.8176133997023194,0.3408920348818943,0.2785719004136785,0.26107669174930287,0.9371967932214436,0.18790071085254922,0.16703022800373346,0.7098618777125654,0.4620927861190185,0.4621354183988397,volleyball,female
0.22063879938387887,0.13349971737982905,1.6527285878525462,0.33574153555151454,0.29255697747841347,0.23662593183203687,0.8088199907981907,0.1844801339555825,0.07973239038608473,0.5284250486833345,0.4710955235290975,0.4713427283303195,volleyball,female
0.19470463415806147,0.12293760625435152,1.5837678973122975,0.3413635639180291,0.28273413270641806,0.25808950984351453,0.912834638580784,0.10881458864862605,0.09189212918247394,0.4014134356622,0.4693724077083579,0.46948810557731,volleyball,female
0.19930024391092574,0.11808825195163018,1.6877228735044751,0.33314727916886544,0.28428755795914556,0.25699673397718076,0.9040027492659852,0.17010387126200213,0.13488110802478834,0.6099699585735808,0.4645106310073854,0.46729824991573715,volleyball,female
0.20018450403551807,0.12388309264054952,1.6159146479847686,0.3670129679804386,0.2815854569578565,0.2619654297978432,0.9303230096753551,0.1575372127312456,0.18109117992797683,0.6772567853184449,0.4572046371759502,0.45731769783081455,volleyball,female
0.22899183577642884,0.16386151341805222,1.3974717491606017,0.3747014329758886,0.31757936499924483,0.2786718631905471,0.8774873115298587,0.17020131143741726,0.1903449538496444,0.7210925305741233,0.4855546897388963,0.4858478513761449,volleyball,female
0.2214827019339285,0.13407317989401224,1.6519538218532253,0.3371729401000879,0.28879538724017517,0.24174661092261807,0.8370861225756725,0.18667970503193282,0.08067453102207116,0.534708472108008,0.46965750915524673,0.4705340842117537,volleyball,female
0.22350006198622552,0.12762509707524036,1.7512234435713128,0.3360639082755268,0.28156689441951605,0.2576159256534238,0.9149368436389865,0.1849446667440227,0.1507526009876283,0.6713945354633021,0.46252988680018303,0.4625298892257322,volleyball,female
0.25050877608605526,0.1347745304952767,1.858724902735495,0.4100317559190169,0.26374636933826673,0.21682668831642932,0.822103025950432,0.18374207123668035,0.11505708507294746,0.5975983126192556,0.5216581891795936,0.5451505457407356,volleyball,female
0.2570746393445814,0.13988586864887248,1.8377455980908586,0.36473252730532524,0.2888526303007488,0.2451906847702473,0.8488435245161473,0.21990485744754723,0.13149038284832595,0.7027904805917464,0.46798338834870506,0.4680078154561776,volleyball,female
0.2245237439530714,0.12915927044406755,1.7383478799557128,0.3310498362969921,0.2740532525391653,0.27138438171766033,0.9902614882444295,0.1799866197807224,0.1534322766553017,0.6668377928720483,0.4559559384642594,0.4560406768970508,volleyball,female
0.20996488262018353,0.12668911519659906,1.6573237747722465,0.32510883649717215,0.2814384657528411,0.25626102893018216,0.910540171702152,0.17408829545209198,0.13890135344614804,0.62597929779648,0.4623578388343973,0.4623616228984797,volleyball,female
0.2295817921279924,0.13762796187578466,1.66813334295541,0.33909186972259453,0.253412047156782,0.25320320394147067,0.9991758749528507,0.16777590639872492,0.09627075339733726,0.5280933195921244,0.49826410528375387,0.4982717390726792,volleyball,female
0.2051022421386165,0.1148767360592359,1.7854114694976715,0.34311547495831424,0.2731796478829714,0.2587924656666172,0.9473343555134912,0.1560782054409947,0.11722750711158013,0.5466114251051496,0.474008934926054,0.48568583362715556,volleyball,female
0.21872392070968547,0.13057153040139902,1.675127189191174,0.3498011429297304,0.2858763862320826,0.24027647896948612,0.8404908224018994,0.15233350106129684,0.10299135000428553,0.5106497021311648,0.4747265797958701,0.47589542743506924,volleyball,female
0.24381431520272193,0.13255246884165964,1.8393796610002788,0.32764970853813186,0.29407470140073266,0.2494188899740426,0.8481480684534027,0.2030379921816665,0.12338008052844623,0.6528361454202255,0.45761976502438084,0.4580509344123076,volleyball,female
0.22017645389285945,0.1348585748337415,1.6326470464655356,0.38001907843120847,0.25761563327981024,0.24660201211397514,0.9572478540001003,0.1426190859709168,0.13232542344356615,0.5498890188289659,0.49843620991029075,0.5004264983466565,weightlifting,female
0.2217096887034046,0.1351400671234014,1.6405918201961025,0.36875904748183164,0.2584181079354807,0.25027759035448727,0.9684986565143264,0.16428640610719752,0.11245337951637585,0.5534795712471468,0.4917263713743878,0.4920178599553381,weightlifting,female
0.21179294210069868,0.12367822855593581,1.7124512905269447,0.35132859025292784,0.2694219043751383,0.23931389303573006,0.8882495786330484,0.15696762258574132,0.1409468928085936,0.5958290307886698,0.49191021492641107,0.49225596760016654,weightlifting,female
0.21228009427366706,0.13391982469622293,1.5851282269461797,0.3607510977856189,0.2737787380009079,0.2450726915362368,0.895148736990029,0.1838844094602494,0.1667193642371244,0.7012075473947476,0.48418834193314575,0.4843841155027121,weightlifting,female
0.23247256966083124,0.13614446814380163,1.7075432651092644,0.37800289574363843,0.26148007383909605,0.23653544203664548,0.9046021693500038,0.18810950434133983,0.07915929081815977,0.5345375903189992,0.5028891869878562,0.5118715072206834,weightlifting,female
0.24648220582948996,0.14487424662697143,1.7013528047130637,0.38796731216928737,0.2507464376213316,0.2642053369684099,1.053675336227123,0.16189044627768567,0.16264862427615148,0.6490781411076744,0.4855536037390414,0.4925968084116143,weightlifting,female
0.26014403133872394,0.15063436920193143,1.726989880974576,0.3929719695844495,0.2744809820707348,0.24794337882062897,0.9033171513381317,0.19364021461137984,0.18764034360975715,0.762561116442274,0.47857717950839823,0.48162933972027566,weightlifting,female
0.2449228213339222,0.1418065514762297,1.7271615365033213,0.4316941334809369,0.28878701612877,0.2106780910610372,0.7295275732448301,0.20064319287311144,0.20122856157483712,0.8037435088958971,0.5012191530157712,0.5018847716620101,weightlifting,female
0.2289294967631204,0.12618301450345137,1.814265554393287,0.31873464086375164,0.2839341066758708,0.2775754083659077,0.9776050211635126,0.17204504233854706,0.09177622079277303,0.5276425262626402,0.44383138551188644,0.44513751870869855,weightlifting,female
0.23857024624635495,0.13770532891612608,1.732469237930973,0.39119632097767715,0.2775873142257589,0.22691738902077985,0.8174631094136754,0.17546719089758486,0.19327147338352282,0.7374773285622155,0.4970231173804726,0.5013734933547408,weightlifting,female
0.23858842548089923,0.14071188244159324,1.6955812212940342,0.3624086031000617,0.2532635276133915,0.25005298022197353,0.9873232935603783,0.1900145545452287,0.15622113661913925,0.692471382328736,0.4973778652823191,0.500201077019089,weightlifting,female
0.2186578161056977,0.14443887229694877,1.513843279364324,0.3803688213972419,0.26784547996271885,0.24143389554383723,0.9013924579852616,0.14992486244867187,0.15532266736380246,0.6104950596249485,0.4918396898033189,0.4960063826639408,weightlifting,female
0.21701140007720832,0.12054463250768696,1.800257676868108,0.35695942295830746,0.2698167338639282,0.23781456606613294,0.8813929464658989,0.19762230584736618,0.06808550824210798,0.5314156281789483,0.49287567414395017,0.49931659344381,wrestling,female
0.22566330621808306,0.13756501684093084,1.6404120131720845,0.34422419103127716,0.28733434788485,0.23921422537102774,0.8325291672643795,0.18366377285894342,0.102331347985809,0.5719902416895049,0.47363131050250185,0.474426037915877,wrestling,female
0.21950497703463004,0.1288134373924677,1.7040534083866121,0.3359122643607399,0.27934797330668976,0.2490216869281499,0.8914390320446489,0.18522611577402687,0.06574871353408888,0.5019496586162315,0.47214035381507685,0.4728092616862214,wrestling,female
0.23303826067492536,0.12339688611851343,1.8885262667901492,0.3608750917877934,0.27309797776517714,0.2528287658502388,0.925780439383675,0.19044664013577559,0.15103985906247958,0.6829729983965103,0.49071756873082967,0.4932785466703932,wrestling,female
0.18638722091735793,0.08057868286734425,2.313108309603485,0.362721465823401,0.26018281236065555,0.2783174660344523,1.0696996604397495,0.17032897855382334,0.18948858849247063,0.719635134092588,0.4739908090529774,0.4739908103444781,wrestling,female
0.1918076414421691,0.12185444196774706,1.5740718052193579,0.37350591625072466,0.2641272317257426,0.26911810052008717,1.0188956994768599,0.16041947320562772,0.1761024430761627,0.6730438325635809,0.46941416111055173,0.46955533790944715,wrestling,female
0.16558066852634706,0.08077896189238953,2.0497994112245084,0.328977323165808,0.2826497504180792,0.2806920381706592,0.9930737166952235,0.182134964438053,0.16385872979133745,0.6919873884587808,0.46982031130019425,0.4752091153571645,wrestling,female
